"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"ÍD","ma-r[a","","Bo 2677 Vs. III? 4'",635,"<U+1E2A>attuša","sjh.","(Bo 2677)","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
