"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"URU","<U+1E2B>u-pí-iš-na",NA,"KBo 3.67 I 10",19,"<U+1E2A>attuša","jh.","(Bo 2620)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-p[í-",NA,"KBo 9.98 10",389,"Bk. H","jh.","(372/n)","<U+1E2A>upišna"
"KUR URU","<U+1E2B>[u-",NA,"KBo 9.98 12",389,"Bk. H","jh.","(372/n)","<U+1E2A>upišna"
"br.","<U+1E2B>u-piš-ša-na-aš",NA,"KUB 57.87 II 9",389,"Bk. H","jh.","(372/n)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-na",NA,"KBo 10.24 V 11",627,"Bk. K","jh.","(294/p)","<U+1E2A>upišna"
"br.","-i]š-na-il",NA,"KBo 10.24 V 18",627,"Bk. K","jh.","(294/p)","<U+1E2A>upišna"
"br.","<U+1E2B>]u-pí-iš-na",NA,"KBo 3.1 I 9'",19,"HaH","jh.","(116/t)","<U+1E2A>upišna"
"URU","<U+1E2B>u-[",NA,"KBo 12.31 IV 2'",132,"HaH","sjh.","(443/s)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-na",NA,"KBo 12.140 Rs. 10'",529,"HaH","jh.","(161/t)","<U+1E2A>upišna"
"[UR]U","<U+1E2B>u-pí-iš-na-aš",NA,"KBo 5.3 I 53",42,"T.I","jh.","(455/u)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-eš-na-aš",NA,"KUB 21.1 IV 20",76,"T.I","jh.","(1382/u)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KUB 11.1 I 9",19,"T.I","mh.?","(873/v)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KBo 23.29 Vs. 4'",694,"Bk. A","mh.","(563/c)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KBo 30.160 5'",694,"Bk. A","mh.","(563/c)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KBo 23.38 Vs. 1",694,"Bk. A","mh.","(563/c)","<U+1E2A>upišna"
"[U]RU","<U+1E2B>u-u-pí-iš-na",NA,"KBo 23.38 Vs. 2",694,"Bk. A","mh.","(563/c)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-[",NA,"KBo 28.114 Rs. 2'",51,"T.I","k.A.","(535/u)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-n[a",NA,"KUB 3.85 Vs. 11",19,"Bk. D","k.A.","(223/g)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-i[š-",NA,"KBo 30.6 8'",627,"T.I","mh.?","(1366/u)","<U+1E2A>upišna"
"br.","-u]p-pí-eš-na",NA,"KBo 31.4 VI 25''",277,"Bk. A","jh.","(216/b)","<U+1E2A>upišna"
"<U+2E22>URU<U+2E23>","<U+1E2B>u-u-pí-iš-na-aš",NA,"KBo 32.184 Rs. 10'",222,"T.VIII","mh.","(Bo 84/417)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-iš-na-ya",NA,"KUB 10.48 II 8",626,"HaH","jh.","(34/t)","<U+1E2A>upišna"
"[UR]U","<U+2E22><U+1E2B>u<U+2E23>-u-p[í-",NA,"KBo 39.155 I 1'",694,"Bk. A","jh.","(1510/c)","<U+1E2A>upišna"
"[UR]U","<U+1E2B>u-u-pí-i[š-",NA,"KBo 39.155 I 2'",694,"Bk. A","jh.","(1510/c)","<U+1E2A>upišna"
"URU","<U+1E2B>[u-",NA,"KBo 39.155 I 8'",694,"Bk. A","jh.","(1510/c)","<U+1E2A>upišna"
"URU","<U+1E2B>u-piš-na",NA,"KUB 18.10 III 11'",577,"Bk. D","sjh.","(61/g)","<U+1E2A>upišna"
"br.","p]í-iš-na",NA,"KBo 47.259 I 9",670,"Bk. A","jh.","(112/x)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-i[š-",NA,"KUB 3.119 Rs. 3'",62,"T.I","jh.","(Bo 69/730)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-iš-na",NA,"KBo 5.9 IV 8",62,"T.I","jh.","(456/z)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-iš-na-aš",NA,"KBo 4.10 Rs. 3",106,"T.I","jh.","(1548/u)","<U+1E2A>upišna"
"KUR URU","<U+1E2B>u-pe-eš-na",NA,"KBo 50.209 lk. Kol. 9'",215,"T.I","jh.","(900/v)","<U+1E2A>upišna"
"—","<U+1E2B>u-pí-[",NA,"KBo 52.278 6'",832,"T.I","jh.","(1344/u)","<U+1E2A>upišna"
"URU","<U+1E2B>u-[",NA,"KUB 6.45 II 15",381,"T.I","jh.","(844/v)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na-aš",NA,"KUB 6.45 II 15",381,"T.I","jh.","(844/v)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-i[š-",NA,"KUB 6.45 II 16",381,"T.I","jh.","(844/v)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-piš-na",NA,"KUB 6.45 II 17",381,"T.I","jh.","(844/v)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-iš-na",NA,"KBo 1.1 Rs. 50'",51,"T.I","k.A.","(Bo 69/299)","<U+1E2A>upišna"
"br.","<U+1E2B>]u-pí-[",NA,"KUB 3.7 Rs. 1'",49,"<U+1E2A>attuša","k.A.","(Bo 2409)","<U+1E2A>upišna"
"[UR]U","<U+1E2B>[u-p]í-iš-na",NA,"KUB 3.67 Vs. 3'",163,"T.I *","k.A.","(Bo 2667)","<U+1E2A>upišna"
"—","<U+1E2B>u-up-pí-iš-ša-ni-li",NA,"KUB 4.1 IV 40'",422,"<U+1E2A>attuša","jh.","(Bo 2066)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KUB 6.46 II 56",381,"<U+1E2A>attuša","jh.","(VAT 7512)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KUB 6.46 II 56",381,"<U+1E2A>attuša","jh.","(VAT 7512)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-[",NA,"KUB 12.35 3'",381,"<U+1E2A>attuša","jh.","(Bo 526)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KUB 14.13 I 4",378,"<U+1E2A>attuša","sjh.","(Bo 2050)","<U+1E2A>upišna"
"URU","<U+1E2B>u-piš-na-ma",NA,"KUB 16.36 13'",572,"<U+1E2A>attuša","jh.","(Bo 2560)","<U+1E2A>upišna"
"br.","<U+1E2B>]u-piš-na-aš",NA,"KUB 19.50 IV 19",69,"<U+1E2A>attuša","jh.","(Bo 413)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-iš-na",NA,"KUB 21.17 I 22",86,"<U+1E2A>attuša","jh.","(Bo 2454)","<U+1E2A>upišna"
"URU","<U+1E2B>u-piš-ša-na-aš",NA,"KUB 22.56 Rs. 20'",570,"<U+1E2A>attuša","jh.","(Bo 4978)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-eš-ša-na-aš",NA,"KUB 23.75 Rs. 11'",213,"<U+1E2A>attuša","jh.","(Bo 3045)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-iš-na",NA,"KUB 25.30 I 7'",690,"<U+1E2A>attuša","sjh.","(Bo 4901)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-piš-na",NA,"KUB 26.2 Rs. 3'",627,"<U+1E2A>attuša","sjh.","(Bo 4814)","<U+1E2A>upišna"
"br.","-p]í-iš-na-aš",NA,"KUB 26.39 I! 22'",78,"<U+1E2A>attuša","mh.","(Bo 866)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-eš-na-aš",NA,"KBo 6.28 Rs. 39'",88,"T.I *","jh.","(Bo 1416)","<U+1E2A>upišna"
"URU","<U+1E2B>u-piš-na-wa-mu-za",NA,"KUB 26.69 VII 6",295,"<U+1E2A>attuša","sjh.","(Bo 4954)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na-ya",NA,"KBo 35.246 Vs. 17",787,"Bk. A","mh.","(484/b)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-ša-na-aš",NA,"KUB 32.92 Vs.? 3'",664,"Bk. A","jh.","(512/b)","<U+1E2A>upišna"
"URU","<U+1E2B>u-pí-eš-na",NA,"KUB 33.115 I 4'",364,"<U+1E2A>attuša","jh.","(Bo 3198)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na",NA,"KBo 1.4 IV 25'",53,"T.I","k.A.","(2015/g)","<U+1E2A>upišna"
"KUR","<U+1E2B>u-u-piš-na",NA,"KUB 38.1 II 24'",527,"<U+1E2A>attuša","sjh.","(Bo 2496)","<U+1E2A>upišna"
"KUR","<U+1E2B>u-u-piš-na",NA,"KUB 38.1 II 25'",527,"<U+1E2A>attuša","sjh.","(Bo 2496)","<U+1E2A>upišna"
"URU","<U+1E2B>u-u-pí-iš-na-m[a",NA,"KUB 40.98 Vs. 7'",582,"<U+1E2A>attuša","jh.","(Bo 6612)","<U+1E2A>upišna"
"URU","<U+1E2B>u-piš-na",NA,"KUB 56.18 Vs.? 4'",590,"<U+1E2A>attuša","jh.","(Bo 6395)","<U+1E2A>upišna"
"br.","-y]a",NA,"KUB 59.2 I 3'",626,"","jh.","(Bo 3117)","<U+1E2A>upišna"
"br.","]-aš",NA,"KUB 59.24 10'",664,"<U+1E2A>attuša","jh.","(Bo 3185)","<U+1E2A>upišna"
"URU","<U+1E2B>ur-la-aš-wa-kán","","Bo 3646 8'",470,"<U+1E2A>attuša","mh.","(Bo 3646)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","NBC 3842 Rs. 18’",244,"---","jh.","(NBC 3842)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","NBC 3842 Vs. 14",244,"---","jh.","(NBC 3842)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","NBC 3842 Vs. 17",244,"---","jh.","(NBC 3842)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","NBC 3842 Vs. 2",244,"---","jh.","(NBC 3842)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri-at","","KUB 23.1 I 18",105,"T.I","sjh.","(670/v)","<U+1E2A>urri"
"URU","<U+1E2B>ur-r[i","","ABoT 2.200 2'",670,"<U+1E2A>attuša","jh.","(AnAr 14936)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","HFAC 72 Rs. 2'",375,"---","jh.","(NBC 11868)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri-ya","","HFAC 72 Rs. 6'",375,"---","jh.","(NBC 11868)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","HKM 108 4",245,"Masat","k.A.","(Mst. 77/7)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","IBoT 1.31 Vs. 23",241,"<U+1E2A>attuša","jh.","(Bo 10402)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri-kán","","IBoT 1.31 Vs. 25",241,"<U+1E2A>attuša","jh.","(Bo 10402)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri-ya","","IBoT 1.31 Vs. 5",241,"<U+1E2A>attuša","jh.","(Bo 10402)","<U+1E2A>urri"
"[UR]U","<U+1E2B>ur-ri","","IBoT 2.26 4'",705,"<U+1E2A>attuša","sjh.","(Bo 470)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","IBoT 2.26 6'",705,"<U+1E2A>attuša","sjh.","(Bo 470)","<U+1E2A>urri"
"URU","<U+1E2B>ur-r[i","","IBoT 2.26 8'",705,"<U+1E2A>attuša","sjh.","(Bo 470)","<U+1E2A>urri"
"URU","<U+1E2B>u[r-","","IBoT 2.26 11'",705,"<U+1E2A>attuša","sjh.","(Bo 470)","<U+1E2A>urri"
"URU","<U+1E2B>[ur-","","IBoT 2.26 14'",705,"<U+1E2A>attuša","sjh.","(Bo 470)","<U+1E2A>urri"
"URU","<U+1E2B>ur-r[i-","","IBoT 2.26 17'",705,"<U+1E2A>attuša","sjh.","(Bo 470)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","IBoT 2.27 I 2'",703,"<U+1E2A>attuša","sjh.","(Bo 475)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","IBoT 2.27 I 4'",703,"<U+1E2A>attuša","sjh.","(Bo 475)","<U+1E2A>urri"
"URU","<U+1E2B>ur-la-aš [","","IBoT 2.116 4'",490,"<U+1E2A>attuša","jh.","(Bo 4079)","<U+1E2A>urri"
"URU","<U+1E2B>ur-li-iš","","IBoT 2.139 Vs. 8'",670,"<U+1E2A>attuša","jh.","(Bo 473)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 11",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 I 11",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 12",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 I 14",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 20",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 I 23",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 25",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 25",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 28",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 31",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 32",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 I 38",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"[KU]R","<U+1E2B>ur-ri","","KBo 1.5 I 7",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 III 37",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 38",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 III 45",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 III 48",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 50",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 52",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 54",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 56",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"br.","<U+1E2B>]ur-ri","","KBo 1.5 III 57",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 60",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 61",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 III 62",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 IV 10",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"br.","<U+1E2B>ur-ri","","KBo 1.5 IV 19",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 IV 26",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-r[i","","KBo 1.5 IV 27",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 IV 29",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KBo 1.5 IV 30",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"KUR","<U+1E2B>u[r-","","KBo 1.5 IV 5",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 IV 7",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.5 IV 8",41,"Bk. E *","mh.","(Bo 10408)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.11 Vs. 25",7,"<U+1E2A>attuša","k.A.","(VAT 7679)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.11 Vs. 31",7,"<U+1E2A>attuša","k.A.","(VAT 7679)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 1.11 Rs. 15'",7,"<U+1E2A>attuša","k.A.","(VAT 7679)","<U+1E2A>urri"
"—","<U+1E2B>ur-l[i-","","KBo 3.13 Vs. 17'",311,"<U+1E2A>attuša","jh.","(VAT 13009)","<U+1E2A>urri"
"—","<U+1E2B>ur-lu-uš","","KBo 3.56 8'",14,"<U+1E2A>attuša","jh.","(VAT 6699)","<U+1E2A>urri"
"—","<U+1E2B>ur-lu-aš-[","","KBo 3.56 4'",14,"<U+1E2A>attuša","jh.","(VAT 6699)","<U+1E2A>urri"
"br.","<U+1E2B>]ur-la-aš-ša","","KBo 3.57 II 15'",11,"<U+1E2A>attuša","jh.","(Bo 2788)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 3.60 III 14'",17,"<U+1E2A>attuša","jh.","(Bo 478)","<U+1E2A>urri"
"KUR.KUR","<U+1E2B>ur-ri","","KBo 4.14 II 10",123,"<U+1E2A>attuša","sjh.","(VAT 13049)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 5.2 I 32",471,"Bk. E *","jh.","(Bo 2005)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 5.2 II 21",471,"Bk. E *","jh.","(Bo 2005)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 5.2 III 38",471,"Bk. E *","jh.","(Bo 2005)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 5.2 III 53",471,"Bk. E *","jh.","(Bo 2005)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri-ma-kán","","KBo 5.6 II 15",40,"T.I *","sjh.","(Bo 2003)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 5.6 II 16",40,"T.I *","sjh.","(Bo 2003)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 5.6 II 25",40,"T.I *","sjh.","(Bo 2003)","<U+1E2A>urri"
"br.","<U+1E2B>ur-ri","","KBo 5.6 II 27",40,"T.I *","sjh.","(Bo 2003)","<U+1E2A>urri"
"[UR]U","<U+1E2B>ur-ri","","KBo 5.6 II 31",40,"T.I *","sjh.","(Bo 2003)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 5.6 II 43",40,"T.I *","sjh.","(Bo 2003)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 5.8 II 8",61,"T.I *","jh.","(Bo 2022)","<U+1E2A>urri"
"KUR.KURMEŠURU","<U+1E2B>ur-ri","","KBo 5.8 II 9",61,"T.I *","jh.","(Bo 2022)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 10.2 I 24",4,"Bk. K","jh.","(202/p)","<U+1E2A>urri"
"[UR]U","<U+1E2B>ur-ri","","KBo 42.73 lk. Kol. 6'",49,"Bk. K","jh.","(276/i)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 10.12 I 15'",49,"Bk. K","jh.","(276/i)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 10.12 III 18'",49,"Bk. K","jh.","(276/i)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 10.25 V 3'",627,"Bk. K","jh.","(278/p)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 11.20 10'",615,"Bk. K","sjh.","(226/p)","<U+1E2A>urri"
"URU","<U+1E2B>ur-li-iš","","KBo 11.22 III 20",613,"Bk. K","jh.","(389/q)","<U+1E2A>urri"
"URU","<U+1E2B>ur-l[a-","","KBo 11.22 III 3",613,"Bk. K","jh.","(389/q)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 11.22 V 12'",613,"Bk. K","jh.","(389/q)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 11.28 II 10'",711,"Bk. K","jh.","(183/p)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 11.28 II 21'",711,"Bk. K","jh.","(183/p)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 11.40 VI 11'",682,"Bk. K","jh.","(173/p)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 11.42 lk. Kol. 3'",627,"Bk. K","jh.","(188/r)","<U+1E2A>urri"
"br.","<U+1E2B>ur-lu-uš-ša","","KBo 3.1 I 29'",19,"HaH","jh.","(116/t)","<U+1E2A>urri"
"br.","<U+1E2B>ur-lu-uš","","KBo 3.1 I 42'",19,"HaH","jh.","(116/t)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KUB 12.1 III 30'",246,"HaH","jh.","(157/s)","<U+1E2A>urri"
"br.","<U+1E2B>ur-ri","","KBo 13.207 Rs. 4'",670,"HaH","sjh.","(1157/u)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-r[i","","KBo 14.10 8'",40,"Bk. C","jh.","(378/f)","<U+1E2A>urri"
"KUR URU","<U+1E2B>ur-ri","","KBo 14.12 IV 3",40,"Bk. A","jh.","(293/b)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri-ya-wa-aš-ši","","KBo 14.13 II 20'",40,"Bk. A","jh.","(647/b)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri-ya","","KBo 14.13 II 22'",40,"Bk. A","jh.","(647/b)","<U+1E2A>urri"
"URU","<U+1E2B>ur-li-li","","KBo 17.55 IV 7'",330,"Bk. A","mh.","(1933/c)","<U+1E2A>urri"
"URU","<U+1E2B>ur-li-li","","KBo 15.36 III 8'",330,"Bk. A","mh.","(1933/c)","<U+1E2A>urri"
"URU","<U+1E2B>ur-li-li","","KBo 24.77 Rs. 5'",637,"Bk. A","jh.","(365/c)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 18.178 Vs. 4'",245,"Bk. H","jh.","(254/n)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 18.181 Vs. 2",245,"Bk. B","jh.","(167/d)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 18.181 Vs. 3",245,"Bk. B","jh.","(167/d)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 18.181 Vs. 4",245,"Bk. B","jh.","(167/d)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 19.28 7",237,"T.I","jh.","(Bo 68/242)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KUB 3.21 Rs. 30'",135,"T.I","mh.","(71/w)","<U+1E2A>urri"
"KUR","<U+1E2B>ur-ri","","KUB 3.16 Rs. 3'",135,"T.I","mh.","(71/w)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","KBo 19.85 10'",70,"T.I","jh.","(1049/u)","<U+1E2A>urri"
"—","<U+1E2B>ur-li","","KBo 3.54 5'",13,"T.I","jh.","(662/v)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 3.54 8'",13,"T.I","jh.","(662/v)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri","","KBo 19.98b 5'",819,"T.I","mh.","(1202/z)","<U+1E2A>urri"
"br.","<U+1E2B>ur-ri","","KBo 19.99a 3'",819,"Bk. A","mh.","(316/a)","<U+1E2A>urri"
"—","<U+1E2B>ur-la-aš","","KUB 36.103 10'",14,"T.I","jh.","(373/v)","<U+1E2A>urri"
"URU","<U+1E2B>ur-la-aš","","KUB 23.16 III 12'",211,"T.I","jh.","(Bo 69/215)","<U+1E2A>urri"
"br.","<U+1E2B>ur-la-aš","","KUB 23.16 III 15'",211,"T.I","jh.","(Bo 69/215)","<U+1E2A>urri"
"—","<U+1E2B>[ur-","","KUB 23.16 III 4'",211,"T.I","jh.","(Bo 69/215)","<U+1E2A>urri"
"—","<U+1E2B>ur-la-aš-ša","","KUB 23.16 III 8'",211,"T.I","jh.","(Bo 69/215)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 22.165 13'",701,"T.I","jh.","(Bo 69/201)","<U+1E2A>urri"
"—","<U+1E2B>ur-l[i-","","KBo 22.165 16'",701,"T.I","jh.","(Bo 69/201)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 22.165 4'",701,"T.I","jh.","(Bo 69/201)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li-ma","","KBo 22.165 8'",701,"T.I","jh.","(Bo 69/201)","<U+1E2A>urri"
"URU","<U+1E2B>ur-ri","","Bo 6748 3'",669,"T.I","jh.","(921/z)","<U+1E2A>urri"
"—","<U+1E2B>ur-[","","KBo 23.44 I 15",701,"Bk. D","jh.","(201/g)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 23.44 IV 2'",701,"Bk. D","jh.","(201/g)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 23.44 IV 5'",701,"Bk. D","jh.","(201/g)","<U+1E2A>urri"
"—","<U+1E2B>ur-l[i-","","KBo 23.44 IV 6'",701,"Bk. D","jh.","(201/g)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-l[i","","KBo 24.43 I 16'",701,"Bk. A","jh.","(2711/c)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li","","KBo 24.43 I 5'",701,"Bk. A","jh.","(2711/c)","<U+1E2A>urri"
"—","<U+1E2B>u]r-li-li","","KBo 23.43 II 7'",490,"Bk. A","mh.","(891/c)","<U+1E2A>urri"
"br.","-l]i","","KBo 23.43 III 14'",490,"Bk. A","mh.","(891/c)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri-li","","KUB 32.49a II 1",701,"Bk. A","mh.","(209/b)","<U+1E2A>urri"
"br.","]-ri-li","","KUB 32.49a II 19",701,"Bk. A","mh.","(209/b)","<U+1E2A>urri"
"—","<U+1E2B>ur-ri-li","","KUB 32.49a II 9",701,"Bk. A","mh.","(209/b)","<U+1E2A>urri"
"—","<U+1E2B>ur-li-li-ma","","KBo 23.12 Vs.! 17'",701,"Bk. A","mh.","(209/b)","<U+1E2A>urri"
"br.","]-li-li-ma","","KBo 23.12 Vs.! 24'",701,"Bk. A","mh.","(209/b)","<U+1E2A>urri"
